index,unit1_rgb,unit1_beam_32,unit1_beam_64
1313,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_3598_03_27_38.jpg,30,58
1314,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2547_03_25_24.jpg,11,20
1315,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_5391_03_31_28.jpg,28,55
1316,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_6819_03_34_31.jpg,23,45
1317,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_8120_03_37_18.jpg,6,11
1318,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_665_03_21_23.jpg,25,49
1319,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_6799_03_34_28.jpg,30,60
1320,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2009_03_24_15.jpg,4,4
1321,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_605_03_21_15.jpg,9,17
1322,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_6536_03_33_54.jpg,24,48
1323,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_4363_03_29_16.jpg,25,48
1324,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_8617_03_38_22.jpg,20,39
1325,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_9483_03_40_15.jpg,7,14
1326,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_5358_03_31_23.jpg,12,23
1327,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_9542_03_40_23.jpg,30,58
1328,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2869_03_26_05.jpg,9,17
1329,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_8131_03_37_19.jpg,2,2
1330,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_4136_03_28_47.jpg,2,4
1331,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_990_03_22_05.jpg,29,57
1332,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_5933_03_32_37.jpg,20,39
1333,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_666_03_21_23.jpg,26,52
1334,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_1308_03_22_46.jpg,25,50
1335,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_4129_03_28_46.jpg,4,6
1336,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_613_03_21_16.jpg,11,21
1337,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_8626_03_38_23.jpg,25,49
1338,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2625_03_25_34.jpg,30,59
1339,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_1013_03_22_08.jpg,22,44
1340,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_6800_03_34_28.jpg,30,59
1341,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_9532_03_40_22.jpg,26,51
1342,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_9461_03_40_12.jpg,4,6
1343,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_8635_03_38_25.jpg,28,56
1344,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_1060_03_22_14.jpg,6,11
1345,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_4325_03_29_11.jpg,7,12
1346,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_983_03_22_04.jpg,30,59
1347,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_8080_03_37_12.jpg,22,42
1348,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_6231_03_33_15.jpg,27,54
1349,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_5396_03_31_28.jpg,29,58
1350,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_6282_03_33_22.jpg,6,11
1351,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_5908_03_32_34.jpg,9,16
1352,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_4378_03_29_18.jpg,30,59
1353,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_4103_03_28_43.jpg,17,34
1354,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_6550_03_33_56.jpg,28,55
1355,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_6220_03_33_14.jpg,31,61
1356,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_8610_03_38_21.jpg,17,34
1357,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_1303_03_22_45.jpg,22,44
1358,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_1004_03_22_07.jpg,25,48
1359,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2556_03_25_25.jpg,12,23
1360,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2597_03_25_30.jpg,22,42
1361,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_3651_03_27_45.jpg,11,22
1362,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_9480_03_40_15.jpg,5,9
1363,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_6823_03_34_31.jpg,21,42
1364,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2586_03_25_29.jpg,19,37
1365,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_9886_03_41_07.jpg,19,38
1366,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2505_03_25_18.jpg,2,2
1367,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_5378_03_31_26.jpg,23,45
1368,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_6549_03_33_56.jpg,28,55
1369,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_6556_03_33_57.jpg,29,57
1370,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_6500_03_33_50.jpg,14,26
1371,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_8584_03_38_18.jpg,6,11
1372,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_3607_03_27_39.jpg,28,55
1373,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_7873_03_36_46.jpg,30,60
1374,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_610_03_21_16.jpg,10,20
1375,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_9882_03_41_07.jpg,20,39
1376,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2561_03_25_26.jpg,14,26
1377,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_9856_03_41_03.jpg,28,55
1378,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_1066_03_22_15.jpg,3,6
1379,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_9281_03_39_49.jpg,19,37
1380,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_1289_03_22_43.jpg,16,30
1381,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_9891_03_41_08.jpg,17,33
1382,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_8111_03_37_16.jpg,9,16
1383,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_3608_03_27_39.jpg,28,54
1384,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_1269_03_22_41.jpg,7,13
1385,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2569_03_25_27.jpg,15,29
1386,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_9316_03_39_54.jpg,2,4
1387,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_986_03_22_04.jpg,30,59
1388,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_602_03_21_15.jpg,9,17
1389,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2602_03_25_31.jpg,23,45
1390,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_6290_03_33_23.jpg,3,6
1391,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_654_03_21_21.jpg,22,42
1392,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_9314_03_39_53.jpg,3,4
1393,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_1019_03_22_09.jpg,20,39
1394,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_5387_03_31_27.jpg,26,51
1395,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2013_03_24_16.jpg,5,9
1396,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_9905_03_41_10.jpg,9,17
1397,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_4328_03_29_11.jpg,9,17
1398,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_6262_03_33_19.jpg,15,28
1399,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_9509_03_40_19.jpg,17,32
1400,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2056_03_24_21.jpg,30,60
1401,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2581_03_25_28.jpg,17,34
1402,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_9912_03_41_11.jpg,7,13
1403,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_8573_03_38_16.jpg,2,2
1404,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_7827_03_36_40.jpg,10,19
1405,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_9852_03_41_03.jpg,29,57
1406,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_4088_03_28_41.jpg,24,48
1407,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2813_03_25_58.jpg,28,55
1408,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_6490_03_33_48.jpg,11,20
1409,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_6522_03_33_53.jpg,20,39
1410,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_5368_03_31_25.jpg,17,34
1411,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_1044_03_22_12.jpg,11,20
1412,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2051_03_24_21.jpg,28,55
1413,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_597_03_21_14.jpg,7,14
1414,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_7807_03_36_37.jpg,2,2
1415,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_8071_03_37_11.jpg,24,48
1416,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_5399_03_31_29.jpg,30,59
1417,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_3652_03_27_45.jpg,11,21
1418,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_9268_03_39_47.jpg,26,52
1419,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_5363_03_31_24.jpg,15,29
1420,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_7831_03_36_41.jpg,12,22
1421,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_5945_03_32_38.jpg,25,49
1422,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2029_03_24_18.jpg,15,29
1423,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_6834_03_34_33.jpg,15,28
1424,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_9294_03_39_51.jpg,12,22
1425,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_6532_03_33_54.jpg,23,44
1426,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2890_03_26_08.jpg,2,2
1427,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_4105_03_28_43.jpg,17,32
1428,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_9505_03_40_18.jpg,15,29
1429,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_636_03_21_19.jpg,17,32
1430,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_585_03_21_13.jpg,5,9
1431,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_1317_03_22_47.jpg,29,57
1432,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2827_03_25_59.jpg,24,47
1433,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2054_03_24_21.jpg,29,57
1434,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_5944_03_32_38.jpg,25,49
1435,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_980_03_22_03.jpg,30,60
1436,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_6852_03_34_35.jpg,4,8
1437,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2842_03_26_01.jpg,18,34
1438,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_600_03_21_14.jpg,8,16
1439,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_3624_03_27_41.jpg,23,45
1440,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2867_03_26_05.jpg,11,21
1441,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_9301_03_39_52.jpg,8,6
1442,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_8070_03_37_11.jpg,25,48
1443,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_6851_03_34_35.jpg,6,11
1444,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_5946_03_32_39.jpg,25,49
1445,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_6495_03_33_49.jpg,12,22
1446,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_6850_03_34_35.jpg,7,14
1447,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2512_03_25_19.jpg,2,3
1448,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_1056_03_22_13.jpg,6,11
1449,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2825_03_25_59.jpg,24,47
1450,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_6486_03_33_48.jpg,9,17
1451,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_7839_03_36_42.jpg,16,31
1452,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_5401_03_31_29.jpg,31,60
1453,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2533_03_25_22.jpg,7,14
1454,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_992_03_22_05.jpg,28,55
1455,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_5398_03_31_28.jpg,30,60
1456,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_8585_03_38_18.jpg,6,11
1457,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2617_03_25_33.jpg,28,54
1458,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_667_03_21_23.jpg,26,51
1459,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_4106_03_28_43.jpg,15,30
1460,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_6830_03_34_32.jpg,18,34
1461,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_9928_03_41_13.jpg,2,2
1462,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_9468_03_40_13.jpg,4,7
1463,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_1299_03_22_44.jpg,20,39
1464,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_6542_03_33_55.jpg,26,51
1465,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_6247_03_33_17.jpg,22,43
1466,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_9531_03_40_21.jpg,25,49
1467,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_9910_03_41_10.jpg,9,16
1468,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_6506_03_33_50.jpg,15,29
1469,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_1033_03_22_10.jpg,15,29
1470,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_1316_03_22_47.jpg,29,57
1471,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_4349_03_29_14.jpg,19,37
1472,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_5360_03_31_23.jpg,14,26
1473,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_5932_03_32_37.jpg,20,39
1474,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_4121_03_28_45.jpg,7,13
1475,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_4338_03_29_12.jpg,13,26
1476,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_1055_03_22_13.jpg,6,11
1477,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2618_03_25_33.jpg,28,55
1478,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_9269_03_39_48.jpg,26,52
1479,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_7865_03_36_45.jpg,28,55
1480,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_651_03_21_21.jpg,20,39
1481,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2857_03_26_03.jpg,14,27
1482,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_1007_03_22_07.jpg,24,47
1483,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_6826_03_34_31.jpg,20,39
1484,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_1021_03_22_09.jpg,19,37
1485,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2847_03_26_02.jpg,16,32
1486,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_6251_03_33_18.jpg,20,39
1487,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2546_03_25_24.jpg,11,20
1488,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2603_03_25_31.jpg,24,47
1489,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_9892_03_41_08.jpg,16,30
1490,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2810_03_25_57.jpg,29,57
1491,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2535_03_25_22.jpg,8,14
1492,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_5343_03_31_21.jpg,6,11
1493,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_9900_03_41_09.jpg,12,24
1494,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2010_03_24_15.jpg,4,7
1495,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_1304_03_22_45.jpg,23,46
1496,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_1037_03_22_11.jpg,12,26
1497,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2593_03_25_30.jpg,20,39
1498,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_4313_03_29_09.jpg,2,4
1499,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_7824_03_36_40.jpg,9,17
1500,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_6497_03_33_49.jpg,12,23
1501,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2537_03_25_23.jpg,9,17
1502,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_8051_03_37_09.jpg,30,59
1503,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_8043_03_37_08.jpg,30,60
1504,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2860_03_26_04.jpg,13,25
1505,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_3609_03_27_40.jpg,28,55
1506,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_584_03_21_12.jpg,5,8
1507,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_9847_03_41_02.jpg,29,57
1508,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_9470_03_40_14.jpg,4,7
1509,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2815_03_25_58.jpg,28,54
1510,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2020_03_24_17.jpg,9,17
1511,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_1288_03_22_43.jpg,15,29
1512,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_6821_03_34_31.jpg,22,43
1513,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_7868_03_36_45.jpg,29,57
1514,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_3662_03_27_46.jpg,6,11
1515,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_5382_03_31_26.jpg,24,48
1516,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_4110_03_28_43.jpg,13,26
1517,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_3632_03_27_42.jpg,20,39
1518,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_6528_03_33_53.jpg,22,42
1519,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_618_03_21_17.jpg,12,23
1520,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_7869_03_36_45.jpg,30,59
1521,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2558_03_25_25.jpg,12,24
1522,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_1255_03_22_39.jpg,2,2
1523,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_5355_03_31_23.jpg,11,21
1524,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_7820_03_36_39.jpg,7,13
1525,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_1027_03_22_10.jpg,17,34
1526,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_6810_03_34_29.jpg,26,51
1527,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_5393_03_31_28.jpg,28,55
1528,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_5383_03_31_26.jpg,25,49
1529,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_6859_03_34_36.jpg,2,4
1530,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_8064_03_37_10.jpg,26,52
1531,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_9866_03_41_05.jpg,25,49
1532,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_1313_03_22_46.jpg,28,55
1533,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_9307_03_39_52.jpg,6,11
1534,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2845_03_26_02.jpg,17,33
1535,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2576_03_25_27.jpg,17,33
1536,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_4323_03_29_11.jpg,6,11
1537,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_1020_03_22_09.jpg,20,38
1538,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_6483_03_33_48.jpg,7,13
1539,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_8582_03_38_18.jpg,4,7
1540,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_8121_03_37_18.jpg,4,7
1541,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2821_03_25_59.jpg,26,51
1542,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_6268_03_33_20.jpg,12,22
1543,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_8086_03_37_13.jpg,20,39
1544,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_8058_03_37_10.jpg,28,55
1545,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_5962_03_32_41.jpg,30,60
1546,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_9285_03_39_50.jpg,17,34
1547,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2515_03_25_20.jpg,4,7
1548,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_4093_03_28_41.jpg,22,43
1549,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_629_03_21_18.jpg,14,27
1550,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_1015_03_22_08.jpg,20,39
1551,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_652_03_21_21.jpg,21,42
1552,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_991_03_22_05.jpg,28,55
1553,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_647_03_21_20.jpg,20,38
1554,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_6225_03_33_14.jpg,30,59
1555,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2888_03_26_07.jpg,2,4
1556,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_4073_03_28_39.jpg,30,58
1557,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_9508_03_40_18.jpg,16,32
1558,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2543_03_25_23.jpg,9,17
1559,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_7810_03_36_38.jpg,2,3
1560,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_9273_03_39_48.jpg,24,46
1561,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_5385_03_31_27.jpg,25,49
1562,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_4372_03_29_17.jpg,28,56
1563,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_3665_03_27_47.jpg,4,8
1564,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2046_03_24_20.jpg,25,49
1565,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_7821_03_36_39.jpg,7,13
1566,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_6525_03_33_53.jpg,22,42
1567,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_5935_03_32_37.jpg,20,42
1568,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_9297_03_39_51.jpg,11,21
1569,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_4357_03_29_15.jpg,23,44
1570,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_5907_03_32_34.jpg,8,14
1571,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_7847_03_36_43.jpg,20,39
