index,unit1_rgb,unit2_pos,unit1_beam_32,unit1_beam_64
571,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_634_03_21_19.jpg,"[0.04675730255419088, 0.02844551020905543]",15,29
1200,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_4082_03_28_40.jpg,"[0.04161447511369043, 0.012534188281293688]",28,55
724,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_8588_03_38_18.jpg,"[0.36567149791236725, 0.34218899619278]",7,13
62,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2539_03_25_23.jpg,"[0.08105672680481396, 0.061562962492168846]",9,17
1008,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_8616_03_38_22.jpg,"[0.10223713579672189, 0.04859436787579871]",20,39
579,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_8580_03_38_17.jpg,"[0.4259181157092809, 0.5304274341573628]",3,6
798,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_6498_03_33_49.jpg,"[0.08723327662510508, 0.1442859634627304]",13,26
656,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2549_03_25_24.jpg,"[0.02257839544838675, 0.03229052046661504]",11,21
1126,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_1262_03_22_40.jpg,"[0.2663054029633257, 0.26091334094426893]",4,6
388,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_6843_03_34_34.jpg,"[0.033883474054945385, 0.03574826185377733]",10,19
128,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_1270_03_22_41.jpg,"[0.1591178855478286, 0.17179824362289456]",7,13
1423,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_6834_03_34_33.jpg,"[0.06006067669084371, 0.029763925598883315]",15,28
252,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_8078_03_37_12.jpg,"[0.04215536273078042, 0.015866440027085902]",22,43
1475,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_4338_03_29_12.jpg,"[0.12966043098839508, 0.08060647910759948]",13,26
544,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2516_03_25_20.jpg,"[0.39067826193763294, 0.4946959169990676]",3,6
308,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_1314_03_22_46.jpg,"[0.021113252197846707, 0.0017439906183829605]",28,55
194,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_8628_03_38_24.jpg,"[0.13492198413986242, 0.0846029753374147]",26,51
647,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2610_03_25_32.jpg,"[0.148427707674328, 0.07745123179121889]",25,49
503,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_4358_03_29_15.jpg,"[0.08894577487366638, 0.04394903381099999]",23,45
34,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_4376_03_29_17.jpg,"[0.05786466124524989, 0.011760873897246647]",30,58
1178,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_1305_03_22_45.jpg,"[0.027312773626577636, 0.02108591070547067]",25,49
801,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2608_03_25_32.jpg,"[0.06769867789603275, 0.04279529370836228]",25,49
1007,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_8621_03_38_23.jpg,"[0.05610352413187979, 0.05438627393729245]",23,45
58,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_1318_03_22_47.jpg,"[0.023628584720962048, 0.00874443934181497]",29,57
939,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_5923_03_32_36.jpg,"[0.06428047911977486, 0.03849938091458342]",15,29
1170,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2863_03_26_04.jpg,"[0.04086531939355187, 0.1093596826536137]",12,23
